item_objectid,metadata,category,image
09Q4v7LpGu,"{'size': 'WMN-EU-40', 'type': 'Turtleneck', 'brand': 'ASOS', 'color': ['Black'], 'defects': [{'id': '1096466637', 'type': 'Textile fibre'}], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Sweaters,https://prod.files.sellpy.net/photoRobot-standard-marta-g-4/09Q4v7LpGu-a599-0.jpg
09TUvCjtUs,"{'size': 'MEN-INT-S', 'type': 'Polo shirt', 'brand': 'ESPRIT Organic', 'color': ['Blue'], 'defects': [{'id': '3063197138', 'type': 'Discolored', 'location': 'Collar/neckline'}], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Men', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-atlas-g-2/09TUvCjtUs-e3c0-0.jpg
0A1EZVIzLO,"{'size': 'PANTS-INCH-38', 'type': 'Jeans', 'brand': 'jacksonville', 'color': ['Black'], 'defects': [{'id': '3819587523', 'type': 'Dirty', 'location': 'Inside'}], 'pattern': 'Monochrome', 'material': ['Elastane', 'Cotton'], 'condition': 'Good', 'demography': 'Men', 'measurement': {'waistInCm': 94}, 'pantsLength': '32'}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-vonn-g-4/0A1EZVIzLO-8a29-0.jpg
0AckkyNKLe,"{'size': 'PANTS-INCH-34', 'type': 'Jeans', 'brand': 'Zara Man', 'color': ['Blue'], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Men', 'measurement': {'waistInCm': 80}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-wise-g-2/0AckkyNKLe-5307-0.jpg
0AE9zxKz9u,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'Indiska', 'color': ['Brown'], 'pattern': 'Other', 'material': ['Cotton', 'Modal'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'garmentLength': 'Mini'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-jordan-g-4/0AE9zxKz9u-8740-0.jpg
0AhNwHANcZ,"{'size': 'WMN-INT-L', 'type': 'Maxi dress', 'brand': 'Cubus', 'color': ['Multicolored'], 'pattern': 'Other', 'material': ['Viscose', 'Elastane'], 'condition': 'New', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Maxi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-impanema-g-2/0AhNwHANcZ-3dd8-0.jpg
0ArQKofocJ,"{'size': 'WMN-INT-S', 'type': 'T-shirt', 'brand': 'Bondelid', 'color': ['Blue'], 'defects': [{'id': '1907232533', 'type': 'Washed out'}], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-metro-g-6/0ArQKofocJ-f311-0.jpg
0B3YMahYau,"{'size': 'WMN-INT-M', 'type': 'Crop top', 'brand': 'Zara', 'color': ['Pink'], 'pattern': 'Monochrome', 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-ranby-g-2/0B3YMahYau-4a15-0.jpg
0BCsFJV1U2,"{'size': 'MEN-INT-XS', 'type': 'T-shirt', 'brand': 'Uniqlo', 'color': ['White'], 'defects': [{'id': '2651150965', 'type': 'Stains', 'location': 'Collar/neckline'}, {'id': '4515393823', 'type': 'Discolored', 'location': 'Armpit(s)'}], 'pattern': 'Print', 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'Acceptable', 'demography': 'Unisex (Adults)', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-ranby-g-2/0BCsFJV1U2-5e1e-0.jpg
0BpAhL181n,"{'size': 'CHILD-CM-146/152', 'type': 'Sweatshirt', 'brand': 'Lindex Kids', 'color': ['Pink'], 'pattern': 'Monochrome', 'material': ['Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Girls', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Hoodies & Sweatshirts,https://prod.files.sellpy.net/photoRobot-standard-calvaire-g-3/0BpAhL181n-a61b-0.jpg
0BUYB8nLVx,"{'size': 'WMN-INT-L', 'type': 'Palazzo pants', 'brand': 'H&M', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Lyocell', 'Viscose', 'Polyester'], 'condition': 'Good', 'productId': '0995277', 'variantId': '0995277002005', 'demography': 'Women', 'measurement': {'waistInCm': 96}, 'sizeEstimated': True}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/0BUYB8nLVx-18e6-0.jpg
0C4ryQkR0a,"{'size': 'WMN-INT-M', 'type': 'Dress', 'brand': 'Zara', 'color': ['Red'], 'pattern': 'Monochrome', 'material': ['Polyester'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-fait-g-1/0C4ryQkR0a-5dce-0.jpg
0CbkSP2hmC,"{'size': 'WMN-EU-40', 'type': 'Dress', 'color': ['Beige'], 'pattern': 'Floral', 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-kelly-g-7/0CbkSP2hmC-074a-0.jpg
0CCBhOiIl7,"{'size': 'WMN-INT-XS', 'type': 'Dress', 'brand': 'DKNY Jeans', 'color': ['Multicolored'], 'pattern': 'Other', 'material': ['Cotton', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-atlas-g-2/0CCBhOiIl7-c10d-0.jpg
0CCbriZxai,"{'size': 'WMN-INT-M', 'type': 'Pants', 'brand': 'Mirelle', 'color': ['Black'], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 76}, 'sizeEstimated': False}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/0CCbriZxai-bc4a-0.jpg
0CCZGu5KWC,"{'size': 'WMN-EU-34', 'type': 'Shirt', 'brand': 'Arket', 'color': ['White'], 'defects': [{'id': '3084006595', 'type': 'Discolored', 'location': 'Whole item'}], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Acceptable', 'productId': '0665246', 'variantId': '0665246003002', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-fait-g-1/0CCZGu5KWC-84b3-0.jpg
0CDLRR2iuR,"{'size': 'CHILD-CM-74/80', 'type': 'Football jersey', 'brand': 'Nike', 'color': ['Blue'], 'material': ['Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Boys'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/0CDLRR2iuR-ae8b-0-timed-sequence.jpg
0CFPWOSDyN,"{'size': 'WMN-INT-XS', 'type': 'Denim jacket', 'brand': 'Zara Basic Z1975', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Jackets & Outerwear > Denim jackets,https://prod.files.sellpy.net/photoRobot-standard-fomu-g-1/0CFPWOSDyN-bae5-0.jpg
0COblvPal5,"{'type': 'Necklace', 'color': ['Silver'], 'defects': [{'id': '2721443683', 'type': 'Discolored', 'location': 'Surface'}], 'pendant': 'Heart', 'material': ['Unknown metal'], 'condition': 'Acceptable', 'measurement': {'lengthInCm': 40}}",Accessories > Jewelry > Necklaces,https://sellpy-parse-prod-files.s3.eu-west-1.amazonaws.com/phone-images/0COblvPal5-7510.jpg
0CQaCstc87,"{'size': 'WMN-EU-40', 'type': 'Dress', 'brand': 'ESPRIT', 'color': ['Blue', 'Pink'], 'pattern': 'Other', 'material': ['Cotton'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-fomu-g-1/0CQaCstc87-faad-0.jpg
0CqpIMINdj,"{'size': 'WMN-EU-36', 'type': 'Jeans', 'brand': 'Zara', 'color': ['White'], 'pattern': 'Monochrome', 'pantsFit': 'Slim', 'condition': 'Good', 'waistRise': 'Medium', 'demography': 'Women', 'measurement': {'waistInCm': 72}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-vonn-g-4/0CqpIMINdj-1f3b-0.jpg
0CxnnDE4bA,"{'size': 'MEN-EU-46', 'type': 'Blazer', 'brand': 'Zara Man', 'color': ['Blue'], 'defects': [{'id': '3167735952', 'type': 'Loose threads', 'location': 'Arms'}], 'material': ['Cotton'], 'condition': 'Acceptable', 'demography': 'Men', 'measurement': {'sleeveLengthInCm': 64, 'shoulderWidthInCm': 46}, 'sleeveLength': 'Long sleeves'}",Clothing > Blazers & Suits > Blazers,https://prod.files.sellpy.net/photoRobot-standard-hamilton-g-3/0CxnnDE4bA-2de8-0.jpg
0CyAjjcqH5,"{'size': 'CHILD-CM-140', 'type': 'Denim shorts', 'brand': 'Lindex', 'color': ['Gray'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton', 'Elastane'], 'condition': 'Very good', 'demography': 'Boys'}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-vonn-g-4/0CyAjjcqH5-3ad3-0.jpg
0D2E15RPyc,"{'size': 'CHILD-CM-86', 'type': 'Dress', 'brand': 'H&M', 'color': ['Red'], 'fabric': 'Velvet', 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton'], 'condition': 'Good', 'productId': '0543910', 'demography': 'Girls'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/0D2E15RPyc-653f-0-timed-sequence.jpg
0D9ajTZjr1,"{'size': 'WMN-INT-XS', 'type': 'Cardigan', 'brand': 'ONLY', 'color': ['Black'], 'fabric': 'Fine knit', 'pattern': 'Monochrome', 'material': ['Polyester', 'Viscose', 'Nylon'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Cardigans,https://prod.files.sellpy.net/photoRobot-standard-monroe-g-2/0D9ajTZjr1-d480-0.jpg
0DFn2IApLK,"{'size': 'CHILD-CM-104', 'type': 'Jacket', 'brand': 'KappAhl', 'color': ['Green'], 'defects': [{'id': '3227664539', 'type': 'Animal hair'}, {'id': '3068106334', 'type': 'Repair', 'location': 'Button(s)'}], 'pattern': 'Monochrome', 'material': ['Cotton', 'Polyester'], 'condition': 'Acceptable', 'demography': 'Girls'}",Clothing > Jackets & Outerwear > Jackets,https://prod.files.sellpy.net/photoRobot-standard-fait-g-1/0DFn2IApLK-4348-0.jpg
0DH5SXz8nF,"{'size': 'CHILD-CM-110', 'type': 'Suit vest', 'brand': 'H&M', 'color': ['Gray'], 'pattern': 'Glen plaid', 'material': ['Polyester', 'Viscose', 'Elastane'], 'condition': 'Good', 'productId': '0670537', 'demography': 'Boys', 'sleeveLength': 'Sleeveless'}",Clothing > Blazers & Suits > Suits,https://prod.files.sellpy.net/photoRobot-standard-bubka-g-4/0DH5SXz8nF-6388-0.jpg
0dl5D1tScl,"{'size': 'WMN-EU-42', 'type': 'Denim skirt', 'brand': 'Isay', 'color': ['Blue'], 'defects': [{'id': '4238074133', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'condition': 'Acceptable', 'demography': 'Women', 'measurement': {'waistInCm': 90}, 'garmentLength': 'Mini'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-exposed-g-2/0dl5D1tScl-4054-0.jpg
0DoxCqe5th,"{'size': 'WMN-EU-42', 'type': 'Beach dress', 'brand': 'Bonprix Collection', 'color': ['Black', 'Gray'], 'pattern': 'Other', 'material': ['Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'garmentLength': 'Midi'}",Clothing > Dresses > Other,https://prod.files.sellpy.net/photoRobot-standard-seger-g-4/0DoxCqe5th-510f-0.jpg
0DpO4r7GnE,"{'size': 'WMN-EU-40', 'type': 'Skirt', 'brand': 'H&M', 'color': ['Beige'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester', 'Viscose'], 'condition': 'Very good', 'productId': '0945321', 'variantId': '0945321002005', 'demography': 'Women', 'measurement': {'waistInCm': 74}, 'garmentLength': 'Midi'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-space/0DpO4r7GnE-f9e5-0.jpg
0e0TPU4m78,"{'size': 'WMN-INT-S', 'type': 'Skirt', 'brand': 'Adidas', 'color': ['Purple', 'Multicolored'], 'pattern': 'Striped', 'material': ['Elastane', 'Cotton'], 'condition': 'Very good', 'demography': 'Women', 'measurement': {'waistInCm': 68}, 'garmentLength': 'Midi'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/0e0TPU4m78-3300-0.jpg
0E4T0vgfUS,"{'size': 'SHOES-EU-23', 'type': 'Laced boots', 'brand': 'Waterproof', 'color': ['Black'], 'defects': [{'id': '3727643382', 'type': 'Stains', 'location': 'Whole item'}, {'id': '5138356184', 'type': 'Pilling'}], 'condition': 'Acceptable', 'demography': 'Boys'}",Shoes > Boots,https://prod.files.sellpy.net/photoRobot-case-foley-g-2/0E4T0vgfUS-4746-0.jpg
0EaJSPdE8I,"{'size': 'SHOES-EU-36', 'type': 'Wedges', 'brand': 'H&M', 'color': ['Black'], 'defects': [{'id': '3734398652', 'type': 'Stains', 'location': 'Whole item'}], 'condition': 'Acceptable', 'demography': 'Women'}",Shoes > Heels,https://prod.files.sellpy.net/photoRobot-case-foley-g-2/0EaJSPdE8I-7b48-0.jpg
0EdpVr9wdp,"{'size': 'WMN-INT-XS', 'type': 'Coat', 'brand': 'Cubus', 'color': ['Black', 'Multicolored'], 'pattern': 'Other', 'material': ['Cotton', 'Polyester'], 'condition': 'Good', 'demography': 'Women'}",Clothing > Jackets & Outerwear > Coats,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/0EdpVr9wdp-22cf-0.jpg
0EDSWxr98G,"{'size': 'WMN-EU-40/42', 'type': 'Dress', 'brand': 'Bodyflirt', 'color': ['Pink', 'Multicolored'], 'pattern': 'Floral', 'neckline': 'V-neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-marta-g-4/0EDSWxr98G-954a-0.jpg
0EgBGd4y76,"{'size': 'SHOES-EU-36/38', 'type': 'Socks', 'brand': 'H&M', 'color': ['White'], 'quantity': 6, 'condition': 'New', 'demography': 'Women'}",Clothing > Underwear > Socks,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/0EgBGd4y76-abc2-0-timed-sequence.jpg
0Eh9RC6aBG,"{'type': 'Clutch bag', 'color': ['Petrol green'], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women', 'measurement': {'depthInCm': 2, 'widthInCm': 22, 'heightInCm': 9}}",Accessories > Bags,https://prod.files.sellpy.net/photoRobot-fixed-cause-g-1/0Eh9RC6aBG-48e7-0-timed-sequence.jpg
0EjlOhJoFW,"{'size': 'WMN-EU-42', 'type': 'Dress', 'brand': 'Bodyflirt', 'color': ['Pink'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-impanema-g-2/0EjlOhJoFW-bf6b-0.jpg
0emcTpiCH0,"{'type': 'Shoulder-bag', 'brand': 'Griffon', 'color': ['Brown'], 'defects': [{'id': '1141721446', 'type': 'Worn', 'location': 'Surface'}], 'pattern': 'Other', 'condition': 'Good', 'demography': 'Women', 'measurement': {'depthInCm': 8, 'widthInCm': 32, 'heightInCm': 28}}",Accessories > Bags,https://prod.files.sellpy.net/photoRobot-case-zidane-g-4/0emcTpiCH0-f4f3-0.jpg
0ExAmTPHb2,"{'size': 'CHILD-CM-74/80', 'type': 'Body', 'brand': 'Sporteen', 'color': ['White'], 'pattern': 'Print', 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Unisex (Kids)'}",Clothing > Jumpsuits & Sets > Jumpsuits,https://prod.files.sellpy.net/photoRobot-fixed-hamm-g-4/0ExAmTPHb2-857d-0-timed-sequence.jpg
0F4gYhwnNX,"{'size': 'WMN-EU-34', 'type': 'Jeans', 'brand': 'NA-KD Reborn', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'condition': 'Very good', 'demography': 'Women', 'measurement': {'waistInCm': 64}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-westlicht-g-3/0F4gYhwnNX-6442-0.jpg
0F5ue2HT41,"{'size': 'WMN-EU-40', 'type': 'Sweat shorts', 'brand': 'Craft', 'color': ['Black'], 'defects': [{'id': '4506509978', 'type': 'Dirty', 'location': 'Strap'}, {'id': '4051307472', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'Acceptable', 'demography': 'Women'}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-westlicht-g-3/0F5ue2HT41-106a-0.jpg
0F7yLggUum,"{'size': 'MEN-INT-S', 'type': 'Sweatpants', 'brand': 'Pro Touch', 'color': ['Black'], 'pattern': 'Other', 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Unisex (Adults)'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/0F7yLggUum-75ee-0.jpg
0FClKSgBP0,"{'size': 'WMN-INT-M', 'type': 'Dress', 'brand': 'Lager 157', 'color': ['Red'], 'pattern': 'Floral', 'material': ['Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'garmentLength': 'Maxi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-yossi-g-3/0FClKSgBP0-967e-0.jpg
0FE3ln1bPJ,"{'size': 'WMN-INT-M', 'type': 'Sweatpants', 'brand': 'Crivit', 'color': ['Black', 'Multicolored'], 'defects': [{'id': '4485447755', 'type': 'Pilling'}], 'material': ['Polyester', 'Elastane'], 'condition': 'Good', 'demography': 'Women'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/0FE3ln1bPJ-9118-0.jpg
0FNhJwCWvP,"{'size': 'WMN-EU-38', 'type': 'Crop top', 'brand': 'Gina Tricot', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Polyamide'], 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Short sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-borden-g-3/0FNhJwCWvP-5d21-0.jpg
0FnIr5LDyP,"{'type': 'Shoe accessory', 'brand': 'Scholl', 'condition': 'Good'}",Shoes > Accessories,https://prod.files.sellpy.net/photoRobot-manual-sels-g-1/0FnIr5LDyP-8973-single.jpg
0fVJuadBKx,"{'size': 'CHILD-CM-98/104', 'type': 'Sweat shorts', 'brand': 'Polarn O. Pyret', 'color': ['Orange'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Cotton'], 'condition': 'Good', 'demography': 'Unisex (Kids)'}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-roger-g-7/0fVJuadBKx-f103-0.jpg
0FvyftNO7A,"{'size': 'CHILD-CM-62', 'type': 'T-shirt', 'brand': 'Polarn O. Pyret', 'color': ['White', 'Multicolored'], 'pattern': 'Print', 'material': ['Cotton', 'Elastane'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Unisex (Kids)'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-fixed-polka-g-1/0FvyftNO7A-64be-0-timed-sequence.jpg
0GfdK643Ao,"{'size': 'MEN-INT-L', 'type': 'T-shirt', 'brand': 'COS', 'color': ['Beige'], 'defects': [{'id': '1702930982', 'type': 'Washed out'}], 'pattern': 'Other', 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'Acceptable', 'demography': 'Men', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-felix-g-4/0GfdK643Ao-865b-0.jpg
0GFLt8NF0z,"{'size': 'CHILD-CM-146', 'type': 'Sportswear set', 'color': ['Black', 'Multicolored'], 'defects': [{'id': '5208040795', 'type': 'Textile fibre', 'location': 'Whole item'}], 'pattern': 'Other', 'material': ['Elastane', 'Polyester'], 'condition': 'Good', 'demography': 'Girls', 'sizeBottom': '146', 'sizeEstimated': True}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-standard-eye-g-2/0GFLt8NF0z-f61f-0.jpg
0GKztEtPmL,"{'size': 'WMN-INT-S', 'type': 'Denim dress', 'brand': 'Divided by H&M', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-jordan-g-4/0GKztEtPmL-ec0f-0.jpg
0gNG9AMuEj,"{'size': 'WMN-INT-XL', 'type': 'Tank Top', 'brand': 'Lindex', 'color': ['White'], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'New', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-senna-g-4/0gNG9AMuEj-e595-0.jpg
0H3EIzHjDg,"{'size': 'WMN-INT-XS', 'type': 'Sweater', 'brand': 'Divided by H&M', 'color': ['Purple'], 'fabric': 'Ribbed knit', 'defects': [{'id': '1016436211', 'type': 'Stain', 'location': 'Collar/neckline'}], 'pattern': 'Monochrome', 'material': ['Acrylic'], 'neckline': 'V-neck', 'condition': 'Acceptable', 'productId': '0928020', 'variantId': '0928020002002', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Sweaters,https://prod.files.sellpy.net/photoRobot-standard-howe-g-5/0H3EIzHjDg-507e-0.jpg
0HjcmP1A8d,"{'type': 'Toy gun', 'brand': 'Police force', 'color': ['Black'], 'condition': 'Good', 'measurement': {'lengthInCm': 18}, 'sellerComment': 'Sounds like a real gun (but not as crazy loud) and ""loads/disarms with maneuvers in the same way as a real'}",Leisure > Sports > Shooting sports,https://prod.files.sellpy.net/photoRobot-manual-milo-g-3/0HjcmP1A8d-1334-single.jpg
